,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 83.85981 570.40186],[ 75.81481 559.3333 ],[ 75.43119 563.83484],[ 87.23387 559.04034],[ 77.37719 558.2632 ],[ 83.79646 557.1239 ],,[ 78.350426 558.7094  ],[ 79.069565 565.087   ],[ 77.36134 562.3109 ],[ 75.42748 567.9542 ],[ 80.638885 577.2685  ],[ 75.74258 569.6238 ],[ 67.34286 563.65717],[ 75.84615 564.46155],[ 66.64754 563.0164 ],[ 76.57143 561.5865 ],[ 75.66154 552.95386],[ 76.34513 554.63715],[ 69.22222 551.4359 ],,[ 70.529915 551.70087 ],[ 70.41322 552.0331 ],[ 69.5   550.475],,[ 71.16529 557.1322 ],[ 65.87051 561.6331 ],[ 63.375  562.2014],[ 59.74126 561.9161 ],,,[ 53.416668 570.5208  ],[ 46.730335 569.3483  ],[ 55.934784 564.73914 ],,[ 51.515152 569.44446 ],[ 55.576923 569.63464 ],[ 52.486725 568.76105 ],[ 52.553192 565.5106  ],[ 64.88618 565.8455 ],[ 55.190475 570.2143  ],[ 64.10435 560.4087 ],,[ 68.75   561.2211],[ 66.90909 567.70776],[ 69.06741 567.8427 ],[ 63.040817 566.95917 ],[ 53.75 560.19],[ 61.622448 570.9388  ],[ 60.2551  573.17346],[ 60.66337 573.     ],[ 62.62766 573.     ],[ 56.75    567.76086],[ 54.75   569.7727],[ 58.07 571.64],[ 51.625  570.6667],[ 56.938145 570.0103  ],[ 60.252525 569.40405 ],[ 59.54945 570.96704],[ 56.643677 569.3333  ],[ 57.5    569.5333],[ 58.725273 568.2857  ],[ 60.71 570.97],[ 42.809917 577.28925 ],[ 45.429752 573.3471  ]
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,[173.54955 160.32433],[179.60484 161.3871 ],[164.125   160.79167],,[165.45299 154.61539],,,[159.08974 150.75   ],[164.17424 157.84848],[165.51128 153.51128],[166.75374 162.1194 ],,,[177.41089 161.1188 ],,[172.4045 155.5955],[178.15533 152.67961],[175.61765 140.67647],,[163.47368 141.30263],[178.19626 139.14954],[174.17741 135.58871],[172.15044 136.29204],[170.83478 134.1913 ],[176.46848 134.15315],[170.6565  139.03816],[171.42857 132.41429],[167.78621 132.26207],[165.3931  131.29655],[173.15334 128.42   ],[171.72    128.79333],[178.35715 124.13095],[174.30058 123.84393],[183.20995 115.59116],[189.04892 119.99457],[180.0872  116.74419],[184.24445  114.327774],[181.5     110.29121],[183.13295 104.98844],[180.53143 110.48   ],[187.23376 114.57143],[186.20482 109.72891],,[191.57446  103.143616],[187.32222 110.13333],,[194.98958  101.734375],[181.15707  92.24607],[185.80646 100.16129],[181.11429   97.405716],[185.48795  94.22891],[190.59749  90.83648],[184.40698   85.726746],[178.18471  83.33121],[181.76979  85.50359],[171.4908    85.171776],[175.99355  92.59355],[178.91772  90.53797],[185.4322  108.05932],[182.5     108.55882],[182.24545 101.17273],[185.9781  99.0219],[186.93163 100.63248],[180.53279  99.7459 ],[184.48837  96.24031]
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 47.836365 566.9636  ],[ 45.61111 573.35187],[ 59.27619 568.4667 ],[ 51.83871 570.3441 ],[ 56.814816 567.8889  ],,[ 49.51485 570.74255],[ 51.45283 576.3302 ],[ 48.96154 572.5481 ],[ 45.93617 578.5213 ],,[ 45.905884 590.0706  ],[ 41.175926 581.7778  ],[ 45.72381 574.11426],[ 37.908165 572.96936 ],,[ 50.957626 572.8475  ],[ 61.896225 573.3585  ],[ 55.811882 569.79205 ],[ 69.085106 570.28723 ],[ 62.279068 571.17444 ],[ 62.92135 571.5955 ],[ 61.82558 569.5349 ],[ 67.333336 571.4074  ],[ 61.149426 575.91956 ],[ 61.816093 572.67816 ],[ 58.64516 572.957  ],[ 57.35   571.8375],[ 63.232876 573.56165 ],[ 62.692307 575.3538  ],,,,[ 60.835052 569.95874 ],,[ 74.53608 564.28864],[ 74.269005 565.6199  ],[ 71.22727 567.80304],[ 66.47727 576.73865],[ 74.0921 567.1053],[ 67.46512 572.5465 ],[ 69.      580.30334],[ 70.0339  570.37286],,[ 76.822914 576.8958  ],[ 92.753845 579.7077  ],[ 94.24793 587.1818 ],[ 90.26811 589.12317],[ 89.612404 592.938   ],[ 92.97619 591.7222 ],[ 97.56618 588.55884],[ 96.51269 587.599  ],[ 93.512314 590.064   ],[ 95.5     589.05554],[ 91.83673 585.68365],[ 98.21239 584.06635],[101.21212 583.61615],[101.25366 582.07806],[100.66822 580.8411 ],[ 96.76871 580.05444],[ 97.111115 579.41174 ],[105.935715 580.6786  ],[105.364235 577.4503  ],[100.30202 578.0604 ]
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[164.53334 152.92122],[165.61818 151.96364],[176.81818 157.9596 ],[182.54903 158.13072],[192.97917 157.22917],,[178.48648 156.24324],[185.74336 162.55753],[186.78181 156.4    ],[186.83333 164.35834],,[187.17519 176.27008],[203.40265 162.33186],[200.16908 170.75845],[190.99197 171.58635],[201.16058 177.83942],[199.10204 167.57143],[198.2282  152.39597],[192.71724 153.53104],[196.06612 162.78513],[192.42021 163.65958],[194.82486 165.41808],[193.52856 162.42857],[180.77931 169.73793],[175.10185 172.53703],[173.77528 173.83147],[164.92488 179.83568],[174.575  186.5125],[177.34259 177.03703],[180.3421  186.30263],[181.61539 174.25   ],[176.9619  169.12381],[183.90909 163.93637],[186.7987  173.34416],[183.5     166.62791],[188.53165 163.94937],,[187.6439  164.14635],[183.35428 171.62286],[185.92953 171.98322],[175.75862 176.28448],[184.13542 179.26042],[182.72478 176.23853],[177.73077 178.23077],[174.99492 177.67513],[182.41396 156.33023],[172.49825 148.58597],[172.13068 153.27272],[173.01299 156.84416],[174.60242 158.21687],[180.30612 157.84694],[175.55789 154.6    ],[173.80724 154.38554],[177.0274  157.10959],[170.71591 158.71591],[174.35365 159.2317 ],[178.18556 159.38144],[178.65517 159.06897],[175.77907 161.06976],[176.04301 162.5914 ],[176.34782 162.9855 ],,[177.49664 164.63087],[181.29341 156.61078]
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 43.211864 576.6356  ],[ 41.66346 583.7692 ],[ 56.14074 579.57776],[ 41.692913 573.59845 ],[ 52.755726 579.0229  ],,[ 50.5    582.2787],[ 52.43846 586.8461 ],[ 51.12  585.592],[ 47.56  591.016],[ 50.082474 596.3402  ],[ 60.916668 587.5208  ],[ 52.720932 579.34106 ],[ 61.65 572.56],,[ 62.595238 569.8214  ],[ 63.272728 562.0455  ],[ 75.207146 564.8143  ],[ 68.59542 561.52673],[ 80.0963 561.3037],,,,[ 74.90476 561.2857 ],[ 67.22222 565.75696],,,,[ 66.8069  564.13104],[ 64.917244 565.68274 ],[ 72.29015 565.057  ],[ 65.92308 563.6462 ],[ 73.84314 556.94116],[ 85.324326 552.7905  ],[ 75.72258 551.4    ],[ 85.03409 542.4318 ],[ 82.7375 543.1   ],[ 76.76428 547.1    ],[ 78.72289 546.79517],[ 80.98077 552.4808 ],[ 75.1236 550.4045],,[ 70.03093 550.4536 ],[ 68.33696 552.70654],[ 81.12621 556.6505 ],[ 75.039604 546.36633 ],[ 65.59375 540.96875],,,,,,,,,,,,,,,,[ 59.397434 548.9808  ],[ 62.99367 543.7785 ]
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 35.68182 605.9432 ],,[ 39.26 599.47],[ 46.857143 596.26666 ],[ 47.519608 601.2843  ],[ 50.870968 592.55914 ],[ 52.23301 597.4951 ],[ 51.333332 595.8172  ],[ 48.72165 601.40204],,[ 45.438595 602.0351  ],[ 61.45098 606.9739 ],[ 57.965687 613.0049  ],[ 52.192825 610.7444  ],[ 62.433823 594.6397  ],[ 63.69343 584.7591 ],[ 63.8    599.0222],[ 58.79845 598.02325],[ 72.22581 597.5323 ],[ 63.097015 598.7015  ],[ 64.366196 601.78876 ],[ 61.096493 597.693   ],[ 64.6579 599.8947],[ 65.155556 607.7111  ],[ 73.13846 605.1308 ],[ 75.7218 605.5338],[ 75.618324 603.9771  ],[ 83.859505 607.5372  ],[ 85.388885 607.4762  ],[ 90.90769 605.9231 ],[ 95.685036 604.0236  ],[ 93.82906 597.547  ],[ 96.64167 604.075  ],[ 90.04348 602.3217 ],[ 96.190475 602.5476  ],[ 88.411766 617.30066 ],[ 87.14189 615.8581 ],[ 83.141106 624.227   ],[ 92.565216 621.91785 ],[ 92.431816 626.63635 ],,[ 94.88182 625.7273 ],[ 92.827866 628.1967  ],[ 93.59322 640.1949 ],[ 88.1747 629.1506],[ 77.85235 620.255  ],[ 83.006454 627.9742  ],[ 81.91333 629.2    ],[ 84.371796 629.85895 ],[ 87.27044 627.93085],[ 80.03145 626.8868 ],[ 74.22517 627.5497 ],[ 77.31613 629.4839 ],[ 71.73418 628.98737],[ 58.20398 630.34827],[ 62.227074 630.3537  ],[ 59.98522 631.5517 ],[ 58.697117 633.3942  ],[ 57.302082 633.0469  ],[ 57.706215 631.8079  ],[ 61.403225 634.2473  ],[ 55.548573 633.6686  ],[ 56.247932 629.2149  ]
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 34.531914 593.93616 ],[ 48.191917 588.32324 ],[ 38.95098 586.7451 ],[ 43.817204 585.6129  ],,[ 36.17323 592.8583 ],[ 42.24  603.424],[ 41.35862 602.13104],,[ 49.82081 611.5838 ],[ 34.056 606.208],[ 45.84375 594.6823 ],[ 47.453125 587.      ],[ 41.669422 584.2479  ],[ 50.49565 581.2696 ],[ 49.1     583.87274],[ 49.672565 584.6106  ],[ 40.12  581.424],[ 55.788616 582.28455 ],[ 47.60484 585.5806 ],[ 47.515873 587.9286  ],[ 46.051723 585.3017  ],[ 51.710526 585.2193  ],[ 48.082706 589.4135  ],[ 47.47541 585.9754 ],[ 44.069565 585.95654 ],[ 45.344 587.352],[ 51.896553 590.2672  ],[ 51.375   589.48334],[ 60.495728 585.73505 ],[ 58.284153 588.7978  ],[ 51.8 590.8],[ 57.69672 592.5738 ],[ 48.26613 591.6613 ],[ 53.129032 592.4758  ],[ 55.43651 588.881  ],[ 55.73387 585.69354],[ 50.95082 594.88525],[ 57.439026 592.813   ],[ 53.469696 594.2197  ],[ 50.580647 598.8495  ],[ 58.85246 589.3197 ],[ 53.39416 593.43066],[ 67.832 580.6  ],[ 83.095894 579.0959  ],[ 72.969696 575.1894  ],[ 71.39634 564.63416],[ 69.78571 566.9091 ],[ 72.10714 565.5357 ],[ 75.53247 564.74023],[ 69.96795 563.12177],[ 67.34266 566.1958 ],[ 70.6831  566.07043],[ 65.51471 565.10297],[ 69.44444 565.6736 ],[ 73.12583 565.1656 ],[ 71.92414 566.37933],[ 68.020546 568.4452  ],[ 68.83893 568.97986],[ 70.30872 567.     ],[ 72.65753 569.5685 ],[ 67.72785 567.7848 ],[ 70.916664 562.8452  ]
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  7.620915 632.1177  ],[  3.32 632.45],[  3.6346154 626.2308   ],,[  1.531915 627.3617  ],[  2.9662921 629.19104  ],[  2.405797 624.34784 ],,,,[  3.1263158 625.29474  ],,,[  3.6385543 628.2771   ],[  0.75 626.5 ],,,[  1.7674419 631.6047   ],,[  2.8507462 623.9552   ],[  0.8181818 607.1818   ],[  1.0645162 610.4839   ],,,,,[  1.  606.5],[  0.  602.5],[  2.4375 600.9219],,[  4.0384617 590.8269   ],[  7.0084743 591.64404  ],,[  6.877193 588.5     ],[  5.3055553 592.35187  ],[  8.368932 584.9806  ],,[  2.0350878 589.4035   ],[  0.6111111 586.05554  ],,,[  2.5735295 576.6323   ],,[ 10.019608 570.8333  ],[  2.1052632 562.7368   ],[  8.892157 571.12744 ],[  6.6074767 570.07477  ],[  8.272727 565.5364  ],[ 11.2616825 564.1869   ],[  4.6666665 559.101    ],[  3.539326 556.6292  ],[  7.5    558.4039],[  1.  554.5],[  4.0107527 555.914    ],[  8.348624 553.86237 ],[  4.936937 557.2793  ],[  3.6344087 556.3656   ],[  3.3626373 555.74725  ],[  3.0731707 562.5      ],[  9.846154 562.3932  ],[  7.46729 559.7477 ],[ 11.173228 555.3543  ]
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[179.91539 149.83076],,[170.67479 152.31708],,[187.85385 151.02307],[196.2406 155.2406],[196.3307  148.33858],[200.54744 153.35767],,[204.68965 165.85057],[194.43835 152.39726],[187.16145 160.03645],[181.43333 160.38333],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  2. 703.],,,,,,,,[  0.  701.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4.5454547e-01 7.0072729e+02],,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 38.07143 614.83673],,,,[ 37.928104 609.96075 ],[ 38.97521 613.87604],[ 42.658825 612.15295 ],,[ 39.5625 604.9097],[ 35.2891 598.7109],[ 41.474136 599.2155  ],,[ 48.84127 595.51587],[ 40.905983 593.55554 ],[ 52.050507 592.3535  ],[ 44.06422 595.7064 ],[ 44.535713 599.2232  ],[ 44.607143 596.8304  ],[ 50.330357 595.7946  ],[ 47.348625 602.16516 ],[ 51.786667 599.92    ],[ 51.033333 600.06665 ],[ 54.076088 599.6957  ],[ 60.80645 601.6022 ],[ 61.794117 600.      ],[ 73.70536 599.6518 ],[ 82.71901 604.87604],[ 76.62281 594.693  ],[ 79.79 590.37],[ 73.60504 601.13446],,,,,[ 80.86413 594.86957],[ 81.92857 593.2551 ],[ 75.5  591.29],[ 85.85926 597.17035],[ 82.16129 598.7016 ],[ 85.27778 599.76666],[ 81.11539 603.2077 ],[ 80.496 606.856],[ 87.472 614.016],[ 88.      612.22546],[ 89.310814 615.2365  ],[ 92.19355 615.08386],,[ 92.508064 617.8468  ],[ 95.325584 619.9225  ],[ 90.41085 618.6124 ],[ 83.37086 614.3576 ],[ 86.97902 614.95807],[ 85.86667 616.49335],[ 82.13513 616.97296],[ 83.027214 616.69385 ],,[ 86.75325 618.2727 ],[ 82.69014 618.2324 ],[ 87.46896 610.2966 ]
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 56.15942 647.2464 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 77.68376 588.9658 ],,,,,[ 79.2459 586.7459],[ 74.496185 579.2748  ],,,,,,,,,,,,,,,,,,,,,[ 68.10526 583.99414],[ 70.46875 586.3047 ],[ 65.377884 587.99536 ],[ 70.10476 589.5476 ],[ 72.844444 593.05927 ],[ 76.812836 590.67914 ],[ 70.78571 599.2798 ],[ 82.944885 606.4724  ],[ 72.790474 594.49524 ],[ 65.82692 589.625  ],[ 77.789474 585.2782  ],[ 74.13386 586.8819 ],[ 75.65151 599.19696],[ 60.495934 586.4797  ],[ 42.390976 581.8722  ],[ 47.46269 590.5    ],[ 46.695652 589.1957  ],[ 45.455284 589.0081  ],[ 48.58209 589.32837],[ 46.449154 590.7627  ],[ 43.101696 590.52545 ],[ 45.564102 591.4872  ],[ 41.930435 591.3826  ],[ 41.7438  589.14874],[ 42.64341 584.94574],[ 42.582733 585.33093 ],[ 40.34375 582.78906],[ 41.736435 587.8682  ],[ 43.51376 588.52295],[ 48.974575 593.178   ],[ 49.427082 604.3958  ],[ 52.168365 598.4541  ]
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[113.741936 668.8817  ],,,,,[113.53061 670.2653 ],[113.07895 663.7632 ],,,,,,,,,,,,,[109.42623 653.7541 ],[107.796875 651.5547  ],[104.76068 652.06836],[104.16418 650.14923],,,,,,,,,[100.0625 661.1667],,,,,[ 88.171425 649.75    ],[ 78.25317 635.2468 ],[ 78.     637.9422],[ 71.94915 639.73444],[ 70.12712 656.79663],[ 70.81739 659.3391 ],[ 80.74167 670.01666],[ 79.424 671.88 ],[ 73.47059 678.8823 ],[ 77.88571 675.81903],[ 74.953705 670.5602  ],[ 72.42857 674.8214 ],[ 73.38333 676.50836],[ 72.18644 675.37286],[ 74.27434 677.6106 ],[ 80.28571 677.4286 ],[ 80.7563 675.0672],[ 75.731705 674.3415  ],[ 76.40708 674.61945],[ 77.692986 674.4737  ],[ 79.43 677.83],[ 72.03571 677.7411 ],[ 75.08081 673.3737 ]
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[172.94916 212.32768],,,,,[177.74483 207.88965],[178.52817 203.02817],,[181.36522 206.86957],[183.22223 214.07408],[182.5339  207.88983],,[188.18875 199.66264],[183.1086  195.31674],[196.06  195.095],[180.84422 186.19598],[183.08458 187.69154],[173.74675 176.62987],[189.20886 183.18988],[184.57426 191.54456],[180.2829 184.0921],[174.87743 183.87097],[160.65079 183.75555],[169.45901 183.70493],[168.85715 185.92857],[179.6909  184.55455],[171.41139 178.64557],[177.81927 174.1506 ],[185.53572 185.66667],[175.91263 187.42719],[181.19792 186.28125],[181.95   183.8125],[180.98837 182.34883],[176.32967 190.51648],[183.9854 189.9927],[184.68 191.52],[189.02733 190.34973],[193.15854 171.53659],[188.02094 174.65968],[190.98112 185.49686],[188.87314 171.48508],[189.55556 168.85858],[185.40411 173.69862],[184.38509 178.03105],[184.06316 174.74738],[189.38614 172.48515],[186.21979 171.18132],[180.48387 169.70967],[185.40218 169.89131],[178.98924 171.30107],[183.17204 172.70967],[184.94681 175.09575],[183.37234 178.80852],[180.74138 183.28448],[181.1228  184.11403],[180.79091 183.64546],[184.41739 184.95653],[178.7395 180.    ],[180.28319 174.     ]
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[183.16129 229.94194],,,,,[190.47783 234.51724],[184.50249 230.8806 ],,,,,,,,,[190.64516 212.18065],[193.38608 213.36076],[198.22614 203.94472],[206.81975 203.69528],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[201.52702 343.39865],,,,,[204.0303  336.46667],[198.15569 332.1078 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[209.94366 324.69016],,,,,,,,,,,,,,,,,,,,[213.78 319.73],[208.45454 317.39395],
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[216.5274  523.28766],,,,,[219.45891 518.9041 ],[214.53247 511.22726],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[221.28662 522.3057 ],,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[233.04651 353.28683],,,,,[230.54263 348.11627],[231.7619  341.31747],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[236.40834 352.46667],,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[428.78503 188.84113],,,,,,[428.83755 188.36548],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[431.48038 198.89215],,,[432.36365 200.74243],,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[435.27835 199.64949],,,,,[435.52127 194.56915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[443.74637 191.39854],,,[439.9518  185.57831],,,[439.84732 170.18321],[440.7353  173.92647],[453.93082 167.32076],[457.70062 169.36305],[454.78653 165.45692],[449.9783  171.62169],[449.3683  167.21228],[446.69186 179.80232],[449.9355  177.90968],[455.2     174.44571],[463.74454 157.62773],[459.83334 159.477  ],[459.66483 162.5934 ],[462.42856 161.9796 ],[465.2937  164.84616],[458.7126  163.03593],
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[438.76147  104.376144],,,,,,,,,,,,[446.90277   95.111115],[443.62375  91.92079],[456.83783  95.25676],,,,[453.18182  102.393936],[443.87012 102.71429],[440.56384  95.26596],,,,[441.82812   88.828125],,,,[460.26923  82.84615],,,[459.8785   81.16822],,[451.86978  84.04186],[459.7151   80.97207],[457.2551   80.11735],[457.51328   94.530975],[461.       84.12931],[458.504  85.808],[458.66345  88.63461],[475.64062   77.171875],,,[478.8889   91.48148],[480.97827   92.847824],,,,,,,,,,[473.1282  100.76923],,,,[473.84616  98.90385]
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[438.97647 113.97647],,,,,[428.3654  110.10577],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 38.822918 582.9375  ],[ 37.61739 591.     ],[ 39.038834 587.4757  ],[ 36.78448 592.2328 ],,,,[ 36.017857 588.5714  ],[ 28.113043 587.7652  ],[ 37.638657 586.48737 ],[ 37.318584 577.4425  ],[ 36.036697 588.58716 ],[ 27.054054 587.54956 ],[  5.8  577.13],,,,,,,,,,,,,,,,,,,,,,,[  5.010101 578.1515  ],[ 14.925532 574.93616 ],[  3.125  592.7125],,[  1.9634147 599.40247  ],[  6.4594593 604.4595   ],[  6.0331492 605.8895   ],[  7.227778 601.3333  ],[  0.875 603.875],,,[  0.  605.5],,,[  1.0714285 606.3929   ],[  1.2368422 608.9211   ],[  0.73913044 608.86957   ],[  1.68 610.66],[  2.7564104 610.9872   ],[  1.2592592 604.62964  ],,[3.00e-01 5.98e+02]
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 55.266666 702.0333  ],[ 58. 703.],[ 56.641026 699.96155 ],[ 53.136364 701.5682  ],,,[ 57.190838 694.8015  ],,,,[ 49.633095 689.55396 ],,[ 41.663864 697.3613  ],,[ 46.340206 699.3196  ],[ 44.835052 699.6804  ],[ 46.149532 698.8411  ],[ 53.3875 700.5125],,,,,[ 53.1     699.92224],[ 51.623657 699.3871  ],[ 58.98347 696.0744 ],[ 53.768658 693.26117 ],[ 62.015873 690.0873  ],[ 70.77444 693.5113 ],[ 63.41791 693.3209 ],[ 54.295597 692.85535 ],[ 52.096775 695.0065  ],[ 53.142857 693.8182  ],,[ 39.582733 685.95685 ],[ 51.104168 697.1597  ],[ 64.936 693.736],[ 66.17355 694.3884 ],[ 64.63393 696.8661 ],,[ 65.08235 691.0765 ],[ 54.045456 684.2898  ],[ 43.84106 686.     ],[ 30.179688 670.2969  ],[ 32.08209 670.02985],[ 35.5188 668.0376],[ 28.824427 665.76337 ],[ 26.7594 667.4662],[ 30.969465 669.4351  ],[ 24.29771 668.8855 ],[ 29.679104 667.51495 ],[ 34.729927 666.8321  ],[ 35.348484 667.1288  ],[ 31.753845 666.60767 ],[ 31.385826 668.04724 ],[ 32.304688 666.9922  ],[ 35.058395 669.1971  ],[ 31.19685 668.1102 ],[ 34.51128 662.4887 ]
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[431.30612  78.05102],[432.04  85.04],[427.59302   85.441864],[423.43564  90.32674],[424.46457  98.32284],[425.01852  100.361115],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[429.2551   90.62245],,,[429.73254  79.33721],,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[432.70642  67.0367 ],[432.47827  72.45217],[424.49124  75.1579 ],[419.27777  80.15741],,[418.9074    86.916664],[428.34314  77.48039],[426.75674  83.64865],[420.67593  78.71296],[435.67798  75.55085],[438.33084  68.8421 ],[444.36633  65.84158],[436.50925  69.62037],[446.55832  72.50833],[435.84732  70.40458],[435.7375  74.65  ],[435.6      73.55385],[445.85883   72.670586],[448.08334  66.93939],[448.95523  60.55224],[452.7578   66.61719],[445.1593   62.61947],[446.46323  65.29412],[443.53333  62.8    ],[451.0904   61.59322],,[466.5986   65.47183],[470.09918  69.33058],[460.67416  66.46067],,[459.92624   65.065575],[459.72342   60.475178],[454.74866  65.79144],[461.98148   64.833336],,[459.32202  81.9661 ],[461.53534   74.878784],[459.26596  76.53191],[450.63678   76.080185],[460.77777   73.077774],[452.70908   62.172726],[466.25317  70.11392],,[474.70587  83.     ],[480.2131   83.78689],,,[478.82257   84.354836],[474.40244  84.47561],[479.44577  85.46988],[479.62137  85.16505],[479.42593  86.87037],[478.9298    87.570175],[481.9823   92.39823],[481.21848  90.7479 ],[485.2      93.11429],[480.46362  91.76363],[483.37405  87.54962]
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 35.29032 654.8602 ],[ 34.208332 650.55835 ],[ 32.941177 655.3361  ],[ 37.9009  663.84686],[ 35.73171 661.1016 ],[ 19.286764 660.9044  ],[ 13.40196 660.1961 ],,[ 14.664233 668.8175  ],[ 13.766423 659.2701  ],,,[ 23.811966 656.1966  ],,[ 17.415842 658.53467 ],[ 13.732558 656.5349  ],[ 20.781818 656.9909  ],,[ 18.9 656.8],,[ 16.84   653.9067],[ 24.895834 654.2292  ],[ 35.56701 654.29895],[ 30.161972 653.007   ],[ 34.982037 646.6108  ],[ 42.88722 642.5338 ],[ 48.21233 642.86304],,[ 54.34909 636.24725],[ 58.715385 638.2308  ],[ 61.151787 633.6518  ],[ 60.486725 631.646   ],,[ 58.679245 637.9623  ],,[ 53.63576 639.3179 ],[ 42.3    640.8538],,[ 41.980392 639.44446 ],[ 35.316513 632.18805 ],[ 36.162163 627.2072  ],[ 34.286823 628.7597  ],[ 37.39516 628.50806],,[ 41.151657 635.34125 ],[ 37.812786 638.0548  ],[ 42.759125 641.4526  ],[ 37.930695 638.08417 ],[ 40.884296 636.8347  ],,,[ 42.68 638.52],[ 41.518867 640.00946 ],[ 44.070175 639.7895  ],[ 47.848213 641.3036  ],[ 49.03125 654.22656],
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 39.586956 645.6087  ],[ 35.420635 639.8492  ],[ 33.796993 645.0602  ],,[ 42.235294 647.87256 ],[ 41.217052 642.27905 ],,,,,,,[ 42.323944 643.1596  ],[ 36.768475 643.85223 ],[ 35.985645 644.23444 ],[ 33.650944 642.42926 ],[ 38.193398 642.4198  ],[ 31.71749 646.4574 ],[ 34.021008 644.1933  ],[ 30.056738 644.94324 ],[ 27.16 651.27],[ 36.08547 653.8889 ],[ 41.928 645.488],[ 43.125984 650.03937 ],[ 46.67157 638.7549 ],[ 58.10294 631.30884],[ 69.09901 627.5248 ],[ 61.786407 625.5243  ],[ 64.74039 625.4711 ],[ 63.903847 628.0481  ],[ 65.75238 624.5619 ],,,[ 63.350876 628.807   ],[ 55.560608 623.3561  ],[ 40.87156 623.44037],[ 35.12069 625.681  ],[ 52.604877 625.7171  ],[ 52.31 632.51],[ 54.594795 626.04834 ],[ 58.80645 637.1871 ],[ 59.28  640.132],[ 60.234234 639.74774 ],[ 48.39151 638.7028 ],[ 56.006668 638.54    ],[ 66.06087 656.68695],[ 69.588234 658.4034  ],[ 64.90625 657.5469 ],[ 70.156715 657.1866  ],[ 71.96296 658.0741 ],[ 71.560974 659.2439  ],[ 71.33064 659.19354],[ 70.30159 660.0476 ],[ 71.09677 660.0323 ],[ 73.176 662.248],[ 67.34746 660.5847 ],[ 69.85714 653.8872 ]
